90.253250,X,Y,Z
90.254211,X,Y,Z
90.255157,X,Y,Z
90.256111,X,Y,Z
90.257065,X,Y,Z
90.258018,X,Y,Z
90.258980,X,Y,Z
90.259918,X,Y,Z
90.260880,X,Y,Z
90.261833,X,Y,Z
90.262787,X,Y,Z
90.263733,X,Y,Z
90.264687,X,Y,Z
90.265640,X,Y,Z
90.266594,X,Y,Z
90.267548,X,Y,Z
90.268494,X,Y,Z
90.269447,X,Y,Z
90.270401,X,Y,Z
90.271347,X,Y,Z
90.272301,X,Y,Z
90.273247,X,Y,Z
90.274208,X,Y,Z
90.275162,X,Y,Z
90.276115,X,Y,Z
90.277061,X,Y,Z
90.278015,X,Y,Z
90.278976,X,Y,Z
90.279922,X,Y,Z
90.280884,X,Y,Z
90.281830,X,Y,Z
90.282784,X,Y,Z
90.283737,X,Y,Z
90.284691,X,Y,Z
90.285637,X,Y,Z
90.286591,X,Y,Z
90.287544,X,Y,Z
90.288498,X,Y,Z
90.289452,X,Y,Z
90.290398,X,Y,Z
90.291344,X,Y,Z
90.292305,X,Y,Z
90.293251,X,Y,Z
90.294205,X,Y,Z
90.295158,X,Y,Z
90.296112,X,Y,Z
90.297066,X,Y,Z
90.298019,X,Y,Z
90.298973,X,Y,Z
90.299919,X,Y,Z
90.300880,X,Y,Z
90.301834,X,Y,Z
90.302788,X,Y,Z
90.303734,X,Y,Z
90.304687,X,Y,Z
90.305641,X,Y,Z
90.306595,X,Y,Z
90.307541,X,Y,Z
90.308495,X,Y,Z
90.309448,X,Y,Z
90.310402,X,Y,Z
90.311340,X,Y,Z
90.312302,X,Y,Z
90.313248,X,Y,Z
90.314209,X,Y,Z
90.315163,X,Y,Z
90.316109,X,Y,Z
90.317062,X,Y,Z
90.318016,X,Y,Z
90.318977,X,Y,Z
90.319923,X,Y,Z
90.320877,X,Y,Z
90.321831,X,Y,Z
90.322784,X,Y,Z
90.323738,X,Y,Z
90.324692,X,Y,Z
90.325638,X,Y,Z
90.326591,X,Y,Z
90.327545,X,Y,Z
90.328499,X,Y,Z
90.329445,X,Y,Z
90.330399,X,Y,Z
90.331345,X,Y,Z
90.332306,X,Y,Z
90.333244,X,Y,Z
90.334206,X,Y,Z
90.335159,X,Y,Z
90.336113,X,Y,Z
90.337067,X,Y,Z
90.338013,X,Y,Z
90.338974,X,Y,Z
90.339920,X,Y,Z
90.340881,X,Y,Z
90.341835,X,Y,Z
90.342781,X,Y,Z
90.343735,X,Y,Z
90.344688,X,Y,Z
90.345642,X,Y,Z
90.346596,X,Y,Z
90.347542,X,Y,Z
90.348495,X,Y,Z
90.349449,X,Y,Z
90.350403,X,Y,Z
90.351341,X,Y,Z
90.352303,X,Y,Z
90.353249,X,Y,Z
90.354210,X,Y,Z
90.355164,X,Y,Z
90.356110,X,Y,Z
90.357063,X,Y,Z
90.358017,X,Y,Z
90.358978,X,Y,Z
90.359917,X,Y,Z
90.360878,X,Y,Z
90.361832,X,Y,Z
90.362785,X,Y,Z
90.363739,X,Y,Z
90.364685,X,Y,Z
90.365639,X,Y,Z
90.366592,X,Y,Z
90.367546,X,Y,Z
90.368500,X,Y,Z
90.369446,X,Y,Z
90.370399,X,Y,Z
90.371346,X,Y,Z
90.372307,X,Y,Z
90.373245,X,Y,Z
90.374207,X,Y,Z
90.375160,X,Y,Z
90.376114,X,Y,Z
90.377068,X,Y,Z
90.378014,X,Y,Z
90.378975,X,Y,Z
90.379921,X,Y,Z
90.380882,X,Y,Z
90.381828,X,Y,Z
90.382782,X,Y,Z
90.383736,X,Y,Z
90.384689,X,Y,Z
90.385643,X,Y,Z
90.386589,X,Y,Z
90.387543,X,Y,Z
90.388496,X,Y,Z
90.389450,X,Y,Z
90.390404,X,Y,Z
90.391342,X,Y,Z
90.392303,X,Y,Z
90.393250,X,Y,Z
90.394211,X,Y,Z
90.395157,X,Y,Z
90.396111,X,Y,Z
90.397064,X,Y,Z
90.398018,X,Y,Z
90.398979,X,Y,Z
90.399918,X,Y,Z
90.400879,X,Y,Z
90.401833,X,Y,Z
90.402786,X,Y,Z
90.403732,X,Y,Z
90.404686,X,Y,Z
90.405640,X,Y,Z
90.406593,X,Y,Z
90.407547,X,Y,Z
90.408493,X,Y,Z
90.409447,X,Y,Z
90.410400,X,Y,Z
90.411346,X,Y,Z
90.412308,X,Y,Z
90.413246,X,Y,Z
90.414207,X,Y,Z
90.415161,X,Y,Z
90.416115,X,Y,Z
90.417061,X,Y,Z
90.418015,X,Y,Z
90.418976,X,Y,Z
90.419922,X,Y,Z
90.420883,X,Y,Z
90.421829,X,Y,Z
90.422783,X,Y,Z
90.423737,X,Y,Z
90.424690,X,Y,Z
90.425636,X,Y,Z
90.426590,X,Y,Z
90.427544,X,Y,Z
90.428497,X,Y,Z
90.429451,X,Y,Z
90.430397,X,Y,Z
90.431343,X,Y,Z
90.432304,X,Y,Z
90.433250,X,Y,Z
90.434212,X,Y,Z
90.435158,X,Y,Z
90.436111,X,Y,Z
90.437065,X,Y,Z
90.438019,X,Y,Z
90.438972,X,Y,Z
90.439919,X,Y,Z
90.440880,X,Y,Z
90.441833,X,Y,Z
90.442787,X,Y,Z
90.443733,X,Y,Z
90.444687,X,Y,Z
90.445641,X,Y,Z
90.446594,X,Y,Z
90.447540,X,Y,Z
90.448494,X,Y,Z
90.449448,X,Y,Z
90.450401,X,Y,Z
90.451355,X,Y,Z
90.452301,X,Y,Z
90.453247,X,Y,Z
90.454208,X,Y,Z
90.455162,X,Y,Z
90.456116,X,Y,Z
90.457062,X,Y,Z
90.458015,X,Y,Z
90.458977,X,Y,Z
90.459923,X,Y,Z
90.460876,X,Y,Z
90.461830,X,Y,Z
90.462784,X,Y,Z
90.463737,X,Y,Z
90.464691,X,Y,Z
90.465637,X,Y,Z
90.466591,X,Y,Z
90.467545,X,Y,Z
90.468498,X,Y,Z
90.469444,X,Y,Z
